courseid;id_kategorie;cely_nazev_kurzu;short_code_kurzu;zacatek_kurzu;konec_kurzu;nazev_kategorie;kod_kurzu;kod_ved_urednik;kod_urednik;mesto;misto_konani;popis_kurzu;multi_date_course;cas_kurzu;druh_kurzu;zamekkod;max_students;Pocet_studentu;Pocet_ostatnich;Pocet_uspesnych_dokonceni;Pocet_osvedceni_a_certifikatu;Pocet_osvedceni;Pocet_certifikatu;Kontaktni_osoba;
1261;130;Volitelné téma 2: Zastupitel jako vyjednavaè a reprezentace: vyjednávání s cílovımi skupinami, propagace obce, zastupování obce pøi spoleèenskıch pøíleitostech;VT2_20190417;17.04.2019 17:00;17.04.2019 18:00;Vzdìlávání zastupitelù;;;;Náchod (okres Náchod);DSO Náchodsko;;;1;;NE;;9;1;9;0;0;0; / ;
1262;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190417;17.04.2019 17:00;17.04.2019 18:00;Vzdìlávání zastupitelù;;;;Náchod (okres Náchod);DSO Náchodsko;;;1;;NE;;9;1;9;0;0;0; / ;
1263;130;Základní téma: Základní principy fungování obcí;ZT_20190418;18.04.2019 16:00;18.04.2019 20:00;Vzdìlávání zastupitelù;;;;Rychnov nad Knìnou (okres Rychnov nad Knìnou);;;;4;;NE;;11;1;11;0;0;0; / ;
1264;130;Základní téma: Základní principy fungování obcí;ZT_20190423;23.04.2019 15:00;23.04.2019 20:00;Vzdìlávání zastupitelù;;;;Vratimov (okres Ostrava-mìsto);DSO Slezská Brána;;;5;;NE;;0;1;0;0;0;0; / ;
1265;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190424;24.04.2019 09:00;24.04.2019 13:00;Vzdìlávání zastupitelù;;;;Komárov (okres Beroun);;;;4;;NE;;16;1;16;0;0;0; / ;
1266;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190424;24.04.2019 13:00;24.04.2019 17:00;Vzdìlávání zastupitelù;;;;Komárov (okres Beroun);;;;4;;NE;;16;1;16;0;0;0; / ;
1267;130;Volitelné téma 5: Zastupitel jako osoba odpovìdná za dlouhodobı rozvoj obce: strategickı plán, strategické dokumenty jednotlivıch oblastí, územní plán;VT5_20190424;24.04.2019 17:00;24.04.2019 19:00;Vzdìlávání zastupitelù;;;;Komárov (okres Beroun);;;;2;;NE;;16;1;16;0;0;0; / ;
1269;130;Základní téma: Základní principy fungování obcí;ZT_20190425;25.04.2019 10:00;25.04.2019 15:00;Vzdìlávání zastupitelù;;;;Èáslav (okres Kutná Hora);DSO Èáslavsko;;;5;;NE;;24;1;24;0;0;0; / ;
1270;130;Základní téma: Základní principy fungování obcí;ZT_20190425_Prysk;25.04.2019 15:00;25.04.2019 20:00;Vzdìlávání zastupitelù;;;;Prysk (okres Èeská Lípa);DSO Novoborsko;;;5;;NE;;18;1;18;0;0;0; / ;
1271;130;Základní téma: Základní principy fungování obcí;ZT_20190425_Nepolisy;25.04.2019 15:00;25.04.2019 20:00;Vzdìlávání zastupitelù;;;;Nepolisy (okres Hradec Králové);DSO Pocidlinsko;;;5;;NE;;15;1;15;0;0;0; / ;
1272;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190425;25.04.2019 15:00;25.04.2019 17:00;Vzdìlávání zastupitelù;;;;Èáslav (okres Kutná Hora);DSO Èáslavsko;;;2;;NE;;24;1;24;0;0;0; / ;
1273;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190425_Slezska-Brana;25.04.2019 15:00;25.04.2019 17:00;Vzdìlávání zastupitelù;;;;Vratimov (okres Ostrava-mìsto);DSO Slezská Brána;;;2;;NE;;13;1;13;0;0;0; / ;
1274;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190425;25.04.2019 17:00;25.04.2019 19:00;Vzdìlávání zastupitelù;;;;Èáslav (okres Kutná Hora);DSO Èáslavsko;;;2;;NE;;24;1;24;0;0;0; / ;
1275;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190425_Slezska-Brana;25.04.2019 17:00;25.04.2019 19:00;Vzdìlávání zastupitelù;;;;Vratimov (okres Ostrava-mìsto);DSO Slezská Brána;;;2;;NE;;13;1;13;0;0;0; / ;
1276;130;Volitelné téma 5: Zastupitel jako osoba odpovìdná za dlouhodobı rozvoj obce: strategickı plán, strategické dokumenty jednotlivıch oblastí, územní plán;VT5_20190425_Slezska-Brana;25.04.2019 19:00;25.04.2019 20:00;Vzdìlávání zastupitelù;;;;Vratimov (okres Ostrava-mìsto);DSO Slezská Brána;;;1;;NE;;13;1;13;0;0;0; / ;
1277;130;Volitelné téma 6: Zastupitel jako zákonodárce a ombudsman: legislativní nástroje obce, práva obèanù a monosti jejich obhajoby, práva zastupitelù apod.;VT6_20190425;25.04.2019 19:00;25.04.2019 20:00;Vzdìlávání zastupitelù;;;;Èáslav (okres Kutná Hora);DSO Èáslavsko;;;1;;NE;;24;1;24;0;0;0; / ;
1278;130;Volitelné téma 1: Zastupitel jako manaer: øízení obce z hlediska èasovıch úkolù, øízení zastupitelstva, rady, komisí, systém v práci manaera, vlastnosti zastupitele jako manaera;VT1_20190426;26.04.2019 15:00;26.04.2019 17:00;Vzdìlávání zastupitelù;;;;Nepolisy (okres Hradec Králové);DSO Pocidlinsko;;;2;;NE;;15;1;15;0;0;0; / ;
1279;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190426;26.04.2019 17:00;26.04.2019 18:30;Vzdìlávání zastupitelù;;;;Nepolisy (okres Hradec Králové);SO Pocidlinsko;;;2;;NE;;15;1;15;0;0;0; / ;
1280;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190426;26.04.2019 18:30;26.04.2019 20:00;Vzdìlávání zastupitelù;;;;Nepolisy (okres Hradec Králové);DSO Pocidlinsko;;;1;;NE;;15;1;15;0;0;0; / ;
1283;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190502;02.05.2019 15:00;02.05.2019 17:00;Vzdìlávání zastupitelù;;;;Prysk (okres Èeská Lípa);DSO Novoborsko;;;2;;NE;;17;1;17;0;0;0; / ;
1284;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190502;02.05.2019 17:00;02.05.2019 19:00;Vzdìlávání zastupitelù;;;;Prysk (okres Èeská Lípa);DSO Novoborsko;;;2;;NE;;17;1;17;0;0;0; / ;
1285;130;Volitelné téma 5: Zastupitel jako osoba odpovìdná za dlouhodobı rozvoj obce: strategickı plán, strategické dokumenty jednotlivıch oblastí, územní plán;VT5_20190502;02.05.2019 19:00;02.05.2019 20:00;Vzdìlávání zastupitelù;;;;;;;;1;;NE;;17;1;17;0;0;0; / ;
1287;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190507;07.05.2019 16:00;07.05.2019 17:30;Vzdìlávání zastupitelù;;;;Rychnov nad Knìnou (okres Rychnov nad Knìnou);;;;2;;NE;;11;1;11;0;0;0; / ;
1288;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190507;07.05.2019 17:30;07.05.2019 19:00;Vzdìlávání zastupitelù;;;;Rychnov nad Knìnou (okres Rychnov nad Knìnou);;;;1;;NE;;11;1;11;0;0;0; / ;
1289;130;Volitelné téma 5: Zastupitel jako osoba odpovìdná za dlouhodobı rozvoj obce: strategickı plán, strategické dokumenty jednotlivıch oblastí, územní plán;VT5_20190507;07.05.2019 19:00;07.05.2019 20:00;Vzdìlávání zastupitelù;;;;Rychnov nad Knìnou (okres Rychnov nad Knìnou);;;;1;;NE;;11;1;11;0;0;0; / ;
1301;130;Úvod do problematiky zadávání veøejnıch zakázek;UDZVZ_20190516;16.05.2019 13:00;16.05.2019 17:00;Vzdìlávání zastupitelù;;;;Hoøièky (okres Náchod);DSO Úpa;;;4;;NE;;20;1;20;0;0;0; / ;
1302;130;Základní téma: Základní principy fungování obcí;ZT_20190520;20.05.2019 15:00;20.05.2019 19:00;Vzdìlávání zastupitelù;;;;Vítkov (okres Opava);;;;2;;NE;;20;1;20;0;0;0; / ;
1303;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190521;21.05.2019 15:00;21.05.2019 16:30;Vzdìlávání zastupitelù;;;;Vítkov (okres Opava);;;;2;;NE;;15;1;15;0;0;0; / ;
1304;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190521;21.05.2019 16:30;21.05.2019 18:00;Vzdìlávání zastupitelù;;;;Vítkov (okres Opava);;;;1;;NE;;15;1;15;0;0;0; / ;
1305;130;Volitelné téma 5: Zastupitel jako osoba odpovìdná za dlouhodobı rozvoj obce: strategickı plán, strategické dokumenty jednotlivıch oblastí, územní plán;VT5_20190521;21.05.2019 18:00;21.05.2019 19:00;Vzdìlávání zastupitelù;;;;Vítkov (okres Opava);;;;1;;NE;;15;1;15;0;0;0; / ;
1310;130;Úvod do problematiky zadávání veøejnıch zakázek;UVPROBVZ_20190529;29.05.2019 15:00;29.05.2019 19:00;Vzdìlávání zastupitelù;;;;Pøedklášteøí (okres Brno-venkov);DSO Tišnovsko;;;4;;NE;;20;1;20;0;0;0; / ;
1313;130;Základní téma: Základní principy fungování obcí;ZT_20190530;30.05.2019 08:00;30.05.2019 13:00;Vzdìlávání zastupitelù;;;;Jeseník (okres Jeseník);DSO sdruení mìst a obcí Jesenicka;;;5;;NE;;16;1;16;0;0;0; / ;
1314;130;Základní téma: Základní principy fungování obcí;ZT_201905_30_Mnichovo-Hradiste;30.05.2019 15:00;30.05.2019 20:00;Vzdìlávání zastupitelù;;;;Mnichovo Hradištì (okres Mladá Boleslav);;;;5;;NE;;16;1;16;0;0;0; / ;
1315;130;Základní téma: Základní principy fungování obcí;ZT_20190530_Zdanicky-les;30.05.2019 14:00;30.05.2019 17:00;Vzdìlávání zastupitelù;;;;Hrušky (okres Bøeclav);;;;3;;NE;;17;1;17;0;0;0; / ;
1316;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190530;30.05.2019 13:00;30.05.2019 15:00;Vzdìlávání zastupitelù;;;;Jeseník (okres Jeseník);DSO sdruení mìst a obcí Jesenicka;;;2;;NE;;16;1;16;0;0;0; / ;
1317;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190530_Zdanicky-les;30.05.2019 17:00;30.05.2019 18:00;Vzdìlávání zastupitelù;;;;Hrušky (okres Bøeclav);DSO dánickı les a Politaví;;;1;;NE;;17;1;17;0;0;0; / ;
1318;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190530;30.05.2019 15:00;30.05.2019 16:30;Vzdìlávání zastupitelù;;;;Jeseník (okres Jeseník);DSO sdruení mìst a obcí Jesenicka;;;2;;NE;;16;1;16;0;0;0; / ;
1319;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190530_Zdanicky-les;30.05.2019 18:00;30.05.2019 19:00;Vzdìlávání zastupitelù;;;;Hrušky (okres Bøeclav);DSO dánickı les a Politaví;;;1;;NE;;17;1;17;0;0;0; / ;
1320;130;Volitelné téma 5: Zastupitel jako osoba odpovìdná za dlouhodobı rozvoj obce: strategickı plán, strategické dokumenty jednotlivıch oblastí, územní plán;VT5_20190530;30.05.2019 16:30;30.05.2019 18:00;Vzdìlávání zastupitelù;;;;Jeseník (okres Jeseník);DSO sdruení mìst a obcí Jesenicka;;;1;;NE;;16;1;16;0;0;0; / ;
1321;130;Volitelné téma 5: Zastupitel jako osoba odpovìdná za dlouhodobı rozvoj obce: strategickı plán, strategické dokumenty jednotlivıch oblastí, územní plán;VT5_20190530_Zdanicky-les;30.05.2019 19:00;30.05.2019 20:00;Vzdìlávání zastupitelù;;;;Hrušky (okres Bøeclav);DSO ïánickı les a Politaví;;;1;;NE;;17;1;17;0;0;0; / ;
1322;130;Zákon è. 159/2006 Sb., o støetu zájmu;ZAK159_20190530;30.05.2019 15:00;30.05.2019 18:00;Vzdìlávání zastupitelù;;;;Nové Mìsto na Moravì (okres Ïfár nad Sázavou);DSO Novomìstsko;;;3;;NE;;13;1;13;0;0;0; / ;
1330;130;Základní téma: Základní principy fungování obcí;ZT_20190605;05.06.2019 15:00;05.06.2019 21:00;Vzdìlávání zastupitelù;;;;Broumov (okres Tachov);DSO Broumovsko;;;6;;NE;;15;1;15;0;0;0; / ;
1331;130;Volitelné téma 1: Zastupitel jako manaer: øízení obce z hlediska èasovıch úkolù, øízení zastupitelstva, rady, komisí, systém v práci manaera, vlastnosti zastupitele jako manaera;VT1_20190605;05.06.2019 15:00;05.06.2019 16:30;Vzdìlávání zastupitelù;;;;Mnichovo Hradištì (okres Mladá Boleslav);;;;2;;NE;;16;1;16;0;0;0; / ;
1332;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190605;05.06.2019 16:30;05.06.2019 18:00;Vzdìlávání zastupitelù;;;;Mnichovo Hradištì (okres Mladá Boleslav);;;;1;;NE;;16;1;16;0;0;0; / ;
1333;130;Volitelné téma 6: Zastupitel jako zákonodárce a ombudsman: legislativní nástroje obce, práva obèanù a monosti jejich obhajoby, práva zastupitelù apod.;VT6_20190605;05.06.2019 19:00;05.06.2019 20:00;Vzdìlávání zastupitelù;;;;Mnichovo Hradištì (okres Mladá Boleslav);;;;1;;NE;;16;1;16;0;0;0; / ;
1335;130;Základní téma: Základní principy fungování obcí;ZT_20190606;06.06.2019 16:00;06.06.2019 20:30;Vzdìlávání zastupitelù;;;;Peèky (okres Kolín);Peèky (Peèecko+Velenka);;;4;;NE;;15;1;15;0;0;0; / ;
1338;130;Základní téma: Základní principy fungování obcí;ZT_20190610;10.06.2019 15:00;10.06.2019 19:00;Vzdìlávání zastupitelù;;;;Kopøivnice (okres Novı Jièín);;;;4;;NE;;16;1;16;0;0;0; / ;
1340;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190611;11.06.2019 15:00;11.06.2019 17:00;Vzdìlávání zastupitelù;;;;Kopøivnice (okres Novı Jièín);;;;2;;NE;;16;1;16;0;0;0; / ;
1341;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190611;11.06.2019 17:00;11.06.2019 19:00;Vzdìlávání zastupitelù;;;;Kopøivnice (okres Novı Jièín);;;;2;;NE;;16;1;16;0;0;0; / ;
1346;130;Elektronizace veøejnıch zakázek;ELVZ_20200617;17.06.2019 10:00;17.06.2019 16:00;Vzdìlávání zastupitelù;;;;Moravskı Krumlov (okres Znojmo);DSO Moravskokrumlovsko;;;6;;NE;;9;1;9;0;0;0; / ;
1350;130;Zákon è. 159/2006 Sb., o støetu zájmu;ZAK159_20190619;19.06.2019 16:00;19.06.2019 19:00;Vzdìlávání zastupitelù;;;;Rychnov nad Knìnou (okres Rychnov nad Knìnou);;;;3;;NE;;21;1;22;0;0;0; / ;
1354;130;Zákon è. 159/2006 Sb., o støetu zájmu;ZAK109_20190620;20.06.2019 14:00;20.06.2019 17:00;Vzdìlávání zastupitelù;;;;Novı Bydov (okres Hradec Králové);;;;3;;NE;;12;1;12;0;0;0; / ;
1355;130;Zákon è. 159/2006 Sb., o støetu zájmu;ZAK109_20190624;24.06.2019 14:00;24.06.2019 16:30;Vzdìlávání zastupitelù;;;;Králíky (okres Ústí nad Orlicí);;;;2;;NE;;22;1;22;0;0;0; / ;
1356;130;Elektronizace veøejnıch zakázek;ELVZ_20190624;24.06.2019 13:00;24.06.2019 19:00;Vzdìlávání zastupitelù;;;;Kopøivnice (okres Novı Jièín);;;;6;;NE;;12;1;12;0;0;0; / ;
1362;130;Zákon è. 159/2006 Sb., o støetu zájmu;ZAK159_20190626;26.06.2019 14:00;26.06.2019 16:45;Vzdìlávání zastupitelù;;;;Kostelec nad Orlicí (okres Rychnov nad Knìnou);;;;2;;NE;;11;1;11;0;0;0; / ;
1370;130;Jak pøeít kontrolu;KONTROLA_20190905;05.09.2019 10:00;05.09.2019 14:00;Vzdìlávání zastupitelù;;;;Poniklá (okres Semily);;;;;;NE;;11;1;11;0;0;0; / ;
1380;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20190911;11.09.2019 14:00;11.09.2019 16:00;Vzdìlávání zastupitelù;;;;Broumov (okres Náchod);;;;2;;NE;;9;0;9;0;0;0; / ;
1381;130;Volitelné téma 4: Zastupitel jako hospodáø: majetek: hospodaøení s majetkem dle zákona o obcích, obecní majetek zbytnı/nezbytnı, zpùsoby péèe o majetek;VT4_20190911;16.01.2019 16:00;16.01.2019 18:00;Vzdìlávání zastupitelù;;;;Broumov (okres Náchod);;;;2;;NE;;9;1;9;0;0;0; / ;
1382;130;Volitelné téma 6: Zastupitel jako zákonodárce a ombudsman: legislativní nástroje obce, práva obèanù a monosti jejich obhajoby, práva zastupitelù apod.;VT6_20190911;11.09.2019 18:00;11.09.2019 19:00;Vzdìlávání zastupitelù;;;;Broumov (okres Náchod);;;;1;;NE;;9;1;9;0;0;0; / ;
1388;130;Volitelné téma 1: Zastupitel jako manaer: øízení obce z hlediska èasovıch úkolù, øízení zastupitelstva, rady, komisí, systém v práci manaera, vlastnosti zastupitele jako manaera;VT1_20190912;12.09.2019 08:00;12.09.2019 10:00;Vzdìlávání zastupitelù;;;;Jeseník (okres Jeseník);Mikroregion Jesenicko;;;;;NE;;0;1;0;0;0;0; / ;
1389;130;Volitelné téma 2: Zastupitel jako vyjednavaè a reprezentace: vyjednávání s cílovımi skupinami, propagace obce, zastupování obce pøi spoleèenskıch pøíleitostech;VT2_20190912;12.09.2019 10:00;12.09.2019 12:00;Vzdìlávání zastupitelù;;;;Jeseník (okres Jeseník);Mikroregion Jesenicko;;;2;;NE;;7;1;7;0;0;0; / ;
1390;130;Volitelné téma 6: Zastupitel jako zákonodárce a ombudsman: legislativní nástroje obce, práva obèanù a monosti jejich obhajoby, práva zastupitelù apod.;VT6_20190912;12.09.2019 12:00;12.09.2019 13:00;Vzdìlávání zastupitelù;;;;Jeseník (okres Jeseník);Mikroregion Jesenicko;;;1;;NE;;7;0;7;0;0;0; / ;
1414;130;Základní téma: Základní principy fungování obcí;ZT_20190920;20.09.2019 08:00;20.09.2019 18:00;Vzdìlávání zastupitelù;;;;;;;;12;;NE;;14;1;14;0;0;0; / ;
1425;130;Obecní zøízení;OBECRIZ_20191001;01.10.2019 16:00;01.10.2019 20:00;Vzdìlávání zastupitelù;;;;Dobøíš (okres Pøíbram);;;;4;;NE;;5;1;5;0;0;0; / ;
1429;130;Volitelné téma 1: Zastupitel jako manaer: øízení obce z hlediska èasovıch úkolù, øízení zastupitelstva, rady, komisí, systém v práci manaera, vlastnosti zastupitele jako manaera;VT1_20191004;04.10.2019 10:00;04.10.2019 14:00;Vzdìlávání zastupitelù;;;;Doudleby nad Orlicí (okres Rychnov nad Knìnou);;;;4;;NE;;11;1;11;0;0;0; / ;
1430;130;Volitelné téma 2: Zastupitel jako vyjednavaè a reprezentace: vyjednávání s cílovımi skupinami, propagace obce, zastupování obce pøi spoleèenskıch pøíleitostech;VT2_20191004;04.10.2019 14:00;04.10.2019 17:00;Vzdìlávání zastupitelù;;;;Doudleby nad Orlicí (okres Rychnov nad Knìnou);;;;3;;NE;;11;1;11;0;0;0; / ;
1431;130;Volitelné téma 5: Zastupitel jako osoba odpovìdná za dlouhodobı rozvoj obce: strategickı plán, strategické dokumenty jednotlivıch oblastí, územní plán;VT5_20191004;04.10.2019 17:00;04.10.2019 20:00;Vzdìlávání zastupitelù;;;;Doudleby nad Orlicí (okres Rychnov nad Knìnou);;;;3;;NE;;11;1;11;0;0;0; / ;
1520;130;Základní téma: Základní principy fungování obcí;ZT_20190312_Assko;12.03.2019 15:00;12.03.2019 20:00;Vzdìlávání zastupitelù;;;;Aš (okres Cheb);DSO Ašsko;;;5;;NE;;9;0;9;0;0;0; / ;
1521;130;Základní téma: Základní principy fungování obcí;ZT_20190328-Novy-Bydzov;28.03.2019 10:00;28.03.2019 15:00;Vzdìlávání zastupitelù;;;;Novı Bydov (okres Hradec Králové);;;;5;;NE;;15;0;15;0;0;0; / ;
1522;130;Základní téma: Základní principy fungování obcí;ZT_20190423_SlBrána;23.04.2019 15:00;23.04.2019 20:00;Vzdìlávání zastupitelù;;;;Vratimov (okres Ostrava-mìsto);DSO Slezská Brána;;;5;;NE;;13;1;13;0;0;0; / ;
1528;130;Obecní zøízení - 2. èást;OBZRIZ_20191105;05.11.2019 15:00;05.11.2019 19:00;Vzdìlávání zastupitelù;;;;Dobøíš (okres Pøíbram);;;;4;;NE;;5;1;5;0;0;0; / ;
1529;130;Jak pøeít kontrolu;KONTROL_20191107;07.11.2019 13:00;07.11.2019 17:00;Vzdìlávání zastupitelù;;;;Èervená Voda (okres Ústí nad Orlicí);;;;;;NE;;11;1;11;0;0;0; / ;
1531;130;Základní principy fungování obce, role zastupitele, zveøejòování na úøední desce, elektronickı systém spisové sluby;ZP_20191107;07.11.2019 15:00;07.11.2019 20:00;Vzdìlávání zastupitelù;;;;Nové Mìsto na Moravì (okres Ïfár nad Sázavou);DSO Novomìstsko;;;5;;NE;;17;1;17;0;0;0; / ;
1532;130;Volitelné téma 3: Zastupitel jako hospodáø: finance: rozpoèet obce – navrhování, schvalování, plnìní, kontrola, prevence zadluenosti obce;VT3_20191111;11.11.2019 08:00;11.11.2019 14:00;Vzdìlávání zastupitelù;;;;Dolní Poustevna (okres Dìèín);;;;6;;NE;;10;1;10;0;0;0; / ;
